Stars,Title,PUBCHEM_CONFORMER_RMSD,docking score,glide emodel,glide gscore
,ZINC13523860,,-1.796,-27.993,-2.207
,ZINC13523860,,-1.796,-27.993,-2.207
,ZINC40541591,,-1.795,-33.936,-3.144
,ZINC09453324,,-1.794,-43.275,-3.309
,ZINC09453324,,-1.794,-43.275,-3.309
,ZINC09453324,,-1.794,-43.275,-3.309
,ZINC39899177,,-1.794,-37.8,-2.171
,ZINC92974985,,-1.794,-42.335,-3.664
,ZINC14022089,,-1.791,-37.851,-1.861
,ZINC14022089,,-1.791,-37.851,-1.861
,ZINC03081950,,-1.79,-37.28,-2.261
,ZINC75008554,,-1.79,-40.52,-3.175
,ZINC15880064,,-1.789,-43.379,-2.648
,ZINC15880064,,-1.789,-43.379,-2.648
,ZINC90549070,,-1.789,-44.429,-3.974
,ZINC02326446,,-1.785,-37.504,-2.529
,ZINC12502061,,-1.783,-50.063,-4.233
,ZINC02209320,,-1.78,-33.753,-1.78
,ZINC02209320,,-1.78,-33.753,-1.78
,ZINC02209320,,-1.78,-33.753,-1.78
,ZINC02209320,,-1.78,-33.753,-1.78
,ZINC06125203,,-1.775,-43.141,-4.11
,ZINC46009373,,-1.774,-41.602,-2.797
,ZINC71824021,,-1.772,-36.158,-2.065
,ZINC89203603,,-1.772,-41.386,-4.102
,ZINC89203603,,-1.772,-41.386,-4.102
,ZINC09380613,,-1.77,-35.785,-3.44
,ZINC12502027,,-1.767,-45.999,-3.853
,ZINC36618211,,-1.767,-37.51,-3.17
,ZINC21037124,,-1.765,-55.182,-4.323
,ZINC09111026,,-1.764,-43.353,-3.265
,ZINC46009338,,-1.762,-40.821,-2.785
,ZINC12359979,,-1.758,-26.707,-2.351
,ZINC02939671,,-1.757,-42.451,-2.878
,ZINC01196197,,-1.757,-33.328,-1.757
,ZINC01196197,,-1.757,-33.328,-1.757
,ZINC16284251,,-1.749,-49.699,-4.23
,ZINC94194276,,-1.749,-42.368,-3.859
,ZINC34637258,,-1.747,-47.171,-3.837
,ZINC08926493,,-1.746,-45.63,-2.864
,ZINC75532936,,-1.746,-41.913,-4.409
,ZINC21080651,,-1.744,-54.278,-3.32
,ZINC93579696,,-1.743,-38.814,-3.584
,ZINC94193838,,-1.742,-38.386,-3.853
,ZINC94193838,,-1.742,-38.386,-3.853
,ZINC94193838,,-1.742,-38.386,-3.853
,ZINC89978132,,-1.742,-33.538,-2.772
,ZINC89978132,,-1.742,-33.538,-2.772
,ZINC66144502,,-1.742,-23.926,-1.742
,ZINC10286330,,-1.741,-29.09,-1.741
,ZINC10286330,,-1.741,-29.09,-1.741
,ZINC71862544,,-1.739,-42.462,-4.444
,ZINC40149365,,-1.734,-33.123,-1.734
,ZINC40149365,,-1.734,-33.123,-1.734
,ZINC68940392,,-1.734,-37.86,-2.991
,ZINC93818690,,-1.734,-34.934,-2.595
,ZINC02339775,,-1.733,-32.59,-1.932
,ZINC02339775,,-1.733,-32.59,-1.932
,ZINC46868455,,-1.732,-45.087,-3.695
,ZINC19702439,,-1.732,-25.899,-2.299
,ZINC11692025,,-1.729,-43.927,-2.527
,ZINC11692025,,-1.729,-43.927,-2.527
,ZINC71939441,,-1.726,-51.265,-4.132
,ZINC71939441,,-1.726,-51.265,-4.132
,ZINC68601105,,-1.726,-27.288,-1.744
,ZINC68601105,,-1.726,-27.288,-1.744
,ZINC73695129,,-1.722,-48.075,-4.271
,ZINC20081386,,-1.72,-40.77,-3.683
,ZINC20081386,,-1.72,-40.77,-3.683
,ZINC01122124,,-1.719,-35.989,-2.998
,ZINC09455688,,-1.719,-42.172,-3.486
,ZINC21077482,,-1.719,-51.302,-4.307
,ZINC60371295,,-1.715,-42.242,-3.436
,ZINC75718281,,-1.713,-28.77,-3.1
,ZINC21078859,,-1.707,-52.202,-4.224
,ZINC35520646,,-1.707,-29.843,-1.707
,ZINC64097679,,-1.705,-28.524,-2.813
,ZINC64097679,,-1.705,-28.524,-2.813
,ZINC64097679,,-1.705,-28.524,-2.813
,ZINC64097679,,-1.705,-28.524,-2.813
,ZINC64097679,,-1.705,-28.524,-2.813
,ZINC64097679,,-1.705,-28.524,-2.813
,ZINC87492639,,-1.701,-21.771,-1.79
,ZINC59422434,,-1.7,-28.313,-1.7
,ZINC39205282,,-1.695,-47.307,-3.558
,ZINC39205282,,-1.695,-47.307,-3.558
,ZINC53996410,,-1.691,-35.729,-3.124
,ZINC32906130,,-1.691,-48.175,-4.042
,ZINC32906130,,-1.691,-48.175,-4.042
,ZINC90551635,,-1.69,-34.316,-3.94
,ZINC83292468,,-1.676,-36.001,-1.676
,ZINC83292468,,-1.676,-36.001,-1.676
,ZINC83292468,,-1.676,-36.001,-1.676
,ZINC79768219,,-1.674,-26.756,-2.603
,ZINC12237529,,-1.672,-61.264,-4.285
,ZINC09380613,,-1.668,-23.818,-1.708
,ZINC44954754,,-1.667,-36.872,-3.099
,ZINC66249136,,-1.666,-32.922,-2.102
,ZINC13566566,,-1.661,-36.13,-2.396
,ZINC91026037,,-1.65,-39.424,-3.077
,ZINC91026037,,-1.65,-39.424,-3.077
,ZINC91026037,,-1.65,-39.424,-3.077
,ZINC06315881,,-1.647,-44.492,-3.498
,ZINC06315881,,-1.647,-44.492,-3.498
,ZINC02700429,,-1.646,-24.634,-1.649
,ZINC02700429,,-1.646,-24.634,-1.649
,ZINC34695720,,-1.646,-33.281,-1.646
,ZINC34695720,,-1.646,-33.281,-1.646
,ZINC45811042,,-1.643,-29.529,-1.643
,ZINC12502020,,-1.641,-43.343,-3.727
,ZINC72370085,,-1.638,-49.997,-3.7
,ZINC72370085,,-1.638,-49.997,-3.7
,ZINC40571383,,-1.638,-39.054,-3.652
,ZINC90525270,,-1.638,-40.241,-2.575
,ZINC32871928,,-1.637,-30.281,-2.64
,ZINC33927696,,-1.636,-31.991,-1.636
,ZINC33927696,,-1.636,-31.991,-1.636
,ZINC90552368,,-1.631,-34.895,-1.988
,ZINC90552368,,-1.631,-34.895,-1.988
,ZINC37858157,,-1.63,-39.356,-3.83
,ZINC37858157,,-1.63,-39.356,-3.83
,ZINC37858157,,-1.63,-39.356,-3.83
,ZINC37858157,,-1.63,-39.356,-3.83
,ZINC39933653,,-1.626,-41.794,-4.085
,ZINC39933653,,-1.626,-41.794,-4.085
,ZINC83263497,,-1.619,-29.582,-3.016
,ZINC86076824,,-1.618,-41.59,-2.64
,ZINC36247762,,-1.609,-30.673,-1.609
,ZINC36247762,,-1.609,-30.673,-1.609
,ZINC21081838,,-1.607,-47.816,-3.182
,ZINC15940947,,-1.605,-42.514,-2.491
,ZINC15940947,,-1.605,-42.514,-2.491
,ZINC15940947,,-1.605,-42.514,-2.491
,ZINC15940947,,-1.605,-42.514,-2.491
,ZINC25014597,,-1.602,-44.43,-3.931
,ZINC80246798,,-1.599,-35.411,-3.447
,ZINC02424318,,-1.598,-34.537,-1.598
,ZINC02424318,,-1.598,-34.537,-1.598
,ZINC02424318,,-1.598,-34.537,-1.598
,ZINC02424318,,-1.598,-34.537,-1.598
,ZINC32967202,,-1.596,-19.813,-1.596
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC25693468,,-1.596,-47.269,-4.219
,ZINC16393511,,-1.596,-49.05,-3.947
,ZINC37224533,,-1.595,-28.394,-1.597
,ZINC09269716,,-1.592,-32.442,-1.592
,ZINC21077904,,-1.591,-49.729,-4.182
,ZINC64028645,,-1.59,-43.836,-3.919
,ZINC64028645,,-1.59,-43.836,-3.919
,ZINC13764044,,-1.586,-35.835,-2.253
,ZINC92228158,,-1.585,-28.369,-2.464
,ZINC68940390,,-1.582,-38.462,-2.839
,ZINC33590865,,-1.582,-35.894,-1.582
,ZINC94194275,,-1.582,-42.694,-4.114
,ZINC94348675,,-1.581,-27.653,-3.173
,ZINC33365775,,-1.58,-31.892,-1.58
,ZINC33365775,,-1.58,-31.892,-1.58
,ZINC13769948,,-1.579,-29.27,-1.579
,ZINC13769948,,-1.579,-29.27,-1.579
,ZINC94193836,,-1.577,-41.774,-4.11
,ZINC69014102,,-1.574,-41.695,-2.805
,ZINC70460399,,-1.572,-30.703,-2.581
,ZINC69704969,,-1.57,-24.214,-2.927
,ZINC66869421,,-1.569,-46.457,-3.527
,ZINC66869421,,-1.569,-46.457,-3.527
,ZINC30721862,,-1.568,-36.24,-1.568
,ZINC30721862,,-1.568,-36.24,-1.568
,ZINC89581021,,-1.566,-44.19,-3.507
,ZINC68940421,,-1.566,-30.347,-2.822
,ZINC81824792,,-1.562,-32.075,-1.562
,ZINC05636195,,-1.561,-44.216,-3.781
,ZINC05636195,,-1.561,-44.216,-3.781
,ZINC33367583,,-1.56,-31.658,-1.56
,ZINC93957241,,-1.552,-30.133,-1.554
,ZINC33926920,,-1.551,-43.959,-3.18
,ZINC09370688,,-1.551,-42.11,-2.99
,ZINC09370688,,-1.551,-42.11,-2.99
,ZINC09370688,,-1.551,-42.11,-2.99
,ZINC90713349,,-1.549,-36.206,-3.7
,ZINC33367605,,-1.546,-32.15,-1.546
,ZINC33367605,,-1.546,-32.15,-1.546
,ZINC33367605,,-1.546,-32.15,-1.546
,ZINC33367605,,-1.546,-32.15,-1.546
,ZINC33812271,,-1.546,-30.484,-1.546
,ZINC33812271,,-1.546,-30.484,-1.546
,ZINC04558579,,-1.543,-24.036,-1.609
,ZINC04558579,,-1.543,-24.036,-1.609
,ZINC13404093,,-1.542,-47.372,-3.294
,ZINC77392593,,-1.539,-37.892,-2.611
,ZINC43317969,,-1.536,-31.853,-2.543
,ZINC43317969,,-1.536,-31.853,-2.543
,ZINC58987273,,-1.529,-46.342,-4.013
,ZINC72069023,,-1.527,-41.466,-4.029
,ZINC37858152,,-1.524,-38.721,-3.724
,ZINC37858152,,-1.524,-38.721,-3.724
,ZINC37858152,,-1.524,-38.721,-3.724
,ZINC37858152,,-1.524,-38.721,-3.724
,ZINC06196396,,-1.523,-24.232,-1.524
,ZINC55902313,,-1.518,-37.698,-2.695
,ZINC02271805,,-1.506,-58.905,-4.147
,ZINC02271805,,-1.506,-58.905,-4.147
,ZINC13003581,,-1.505,-42.159,-3.545
,ZINC40658113,,-1.503,-49.05,-4.089
,ZINC20815584,,-1.502,-26.52,-1.502
,ZINC13119393,,-1.501,-45.254,-4.174
,ZINC16385776,,-1.496,-40.944,-2.838
,ZINC15220587,,-1.495,-48.553,-3.988
,ZINC79193735,,-1.493,-25.699,-1.865
,ZINC89580700,,-1.491,-42.349,-3.579
,ZINC01897818,,-1.49,-31.465,-1.49
,ZINC01897818,,-1.49,-31.465,-1.49
,ZINC01897818,,-1.49,-31.465,-1.49
,ZINC01897818,,-1.49,-31.465,-1.49
,ZINC22341085,,-1.488,-43.205,-3.541
,ZINC22341085,,-1.488,-43.205,-3.541
,ZINC21078304,,-1.485,-51.46,-4.077
,ZINC33812269,,-1.48,-30.149,-1.48
,ZINC12502070,,-1.479,-56.586,-3.781
,ZINC68940178,,-1.479,-32.529,-2.736
,ZINC28940642,,-1.477,-33.701,-3.097
,ZINC09129051,,-1.473,-41.365,-3.205
,ZINC63075108,,-1.472,-60.074,-4.153
,ZINC85852458,,-1.47,-29.677,-2.898
,ZINC85852458,,-1.47,-29.677,-2.898
,ZINC85852458,,-1.47,-29.677,-2.898
,ZINC59417533,,-1.469,-39.754,-3.127
,ZINC59417533,,-1.469,-39.754,-3.127
,ZINC72196959,,-1.469,-29.439,-1.469
,ZINC90548690,,-1.468,-32.029,-1.829
,ZINC05063206,,-1.467,-33.267,-2.675
,ZINC77118398,,-1.467,-29.863,-1.467
,ZINC09471394,,-1.466,-37.587,-3.08
,ZINC09471394,,-1.466,-37.587,-3.08
,ZINC21078115,,-1.461,-53.729,-4.042
,ZINC83317455,,-1.458,-31.747,-1.458
,ZINC21078304,,-1.458,-47.324,-3.033
,ZINC39715811,,-1.455,-47.234,-3.987
,ZINC74291597,,-1.454,-28.758,-1.454
,ZINC94710261,,-1.452,-26.218,-2.734
,ZINC13081119,,-1.452,-50.113,-3.803
,ZINC13081119,,-1.452,-50.113,-3.803
,ZINC21323308,,-1.448,-43.221,-3.5
,ZINC21323308,,-1.448,-43.221,-3.5
,ZINC71824021,,-1.445,-26.474,-2.003
,ZINC71862544,,-1.443,-37.977,-3.98
,ZINC49394276,,-1.443,-32.486,-3.338
,ZINC37858152,,-1.43,-41.315,-3.566
,ZINC37858152,,-1.43,-41.315,-3.566
,ZINC37858152,,-1.43,-41.315,-3.566
,ZINC37858152,,-1.43,-41.315,-3.566
,ZINC08674008,,-1.426,-40.177,-2.645
,ZINC08674008,,-1.426,-40.177,-2.645
,ZINC08563683,,-1.425,-38.673,-3.093
,ZINC80535405,,-1.424,-32.625,-3.426
,ZINC04046592,,-1.42,-23.901,-2.819
,ZINC20897039,,-1.417,-40.099,-2.91
,ZINC42796034,,-1.417,-31.131,-1.417
,ZINC06242483,,-1.417,-50.685,-3.898
,ZINC66495891,,-1.414,-26.884,-1.526
,ZINC93006262,,-1.413,-29.59,-2.524
,ZINC72074367,,-1.412,-38.541,-2.998
,ZINC86076786,,-1.411,-40.174,-2.63
,ZINC32934444,,-1.399,-45.227,-3.183
,ZINC08854955,,-1.397,-38.529,-3.091
,ZINC92186774,,-1.388,-44.131,-3.555
,ZINC94348677,,-1.386,-25.284,-2.977
,ZINC71939441,,-1.384,-28.943,-2.157
,ZINC71939441,,-1.384,-28.943,-2.157
,ZINC94348605,,-1.384,-33.856,-4.018
,ZINC89204388,,-1.381,-41.345,-3.71
,ZINC89204388,,-1.381,-41.345,-3.71
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC25693468,,-1.378,-29.263,-2.626
,ZINC20065232,,-1.378,-44.127,-3.289
,ZINC68940419,,-1.377,-30.672,-2.633
,ZINC94194172,,-1.37,-34.917,-3.481
,ZINC94356337,,-1.37,-43.173,-4.086
,ZINC94356337,,-1.37,-43.173,-4.086
,ZINC76299677,,-1.369,-33.491,-2.328
,ZINC21040226,,-1.369,-47.614,-3.958
,ZINC90589448,,-1.364,-43.736,-3.549
,ZINC03383659,,-1.363,-33.43,-1.363
,ZINC16161159,,-1.361,-54.191,-3.93
,ZINC16161159,,-1.361,-54.191,-3.93
,ZINC87492639,,-1.361,-29.086,-2.847
,ZINC27526058,,-1.36,-33.591,-2.199
,ZINC94303106,,-1.36,-33.07,-1.36
,ZINC94303106,,-1.36,-33.07,-1.36
,ZINC72071502,,-1.358,-32.363,-2.293
,ZINC20112927,,-1.356,-31.93,-2.478
,ZINC90805769,,-1.354,-32.102,-2.88
,ZINC39211833,,-1.351,-40.431,-3.525
,ZINC55903388,,-1.35,-39.946,-3.282
,ZINC76897616,,-1.349,-46.754,-4.072
,ZINC09463254,,-1.348,-44.307,-3.231
,ZINC09463254,,-1.348,-44.307,-3.231
,ZINC65408834,,-1.347,-30.552,-3.146
,ZINC65408834,,-1.347,-30.552,-3.146
,ZINC37858157,,-1.346,-39.461,-3.482
,ZINC37858157,,-1.346,-39.461,-3.482
,ZINC37858157,,-1.346,-39.461,-3.482
,ZINC37858157,,-1.346,-39.461,-3.482
,ZINC89728076,,-1.345,-36.81,-3.206
,ZINC73695342,,-1.345,-42.168,-3.895
,ZINC06509483,,-1.341,-42.73,-3.434
,ZINC06509483,,-1.341,-42.73,-3.434
,ZINC40534535,,-1.338,-27.412,-2.687
,ZINC39933655,,-1.336,-46.218,-4.042
,ZINC12605499,,-1.324,-41.843,-2.21
,ZINC12605499,,-1.324,-41.843,-2.21
,ZINC12605499,,-1.324,-41.843,-2.21
,ZINC12605499,,-1.324,-41.843,-2.21
,ZINC36396961,,-1.319,-52.907,-3.972
,ZINC00830041,,-1.313,-28.688,-1.313
,ZINC09086020,,-1.307,-41.112,-3.401
,ZINC16525458,,-1.302,-31.192,-3.09
,ZINC34864523,,-1.3,-42.12,-3.156
,ZINC02774750,,-1.298,-32.935,-1.298
,ZINC13987394,,-1.296,-31.244,-1.876
,ZINC13987394,,-1.296,-31.244,-1.876
,ZINC94193837,,-1.291,-35.475,-3.401
,ZINC66495891,,-1.288,-39.941,-2.328
,ZINC19878793,,-1.283,-33.186,-2.727
,ZINC19878793,,-1.283,-33.186,-2.727
,ZINC75532933,,-1.282,-41.439,-3.761
,ZINC46009350,,-1.28,-42.557,-3.123
,ZINC27526062,,-1.278,-33.268,-2.117
,ZINC17394746,,-1.278,-36.934,-3.79
,ZINC91751761,,-1.276,-27.491,-2.6
,ZINC19583359,,-1.269,-37.244,-2.713
,ZINC28940493,,-1.269,-29.009,-3.223
,ZINC02352401,,-1.259,-32.836,-1.845
,ZINC61974904,,-1.257,-39.978,-3.247
,ZINC09425176,,-1.256,-39.494,-2.87
,ZINC10284193,,-1.254,-27.76,-1.255
,ZINC19790181,,-1.254,-49.476,-3.34
,ZINC94194269,,-1.252,-42.559,-3.784
,ZINC55900326,,-1.248,-37.542,-2.228
,ZINC89580927,,-1.245,-34.067,-3.333
,ZINC16227835,,-1.239,-42.049,-3.72
,ZINC91554727,,-1.237,-31.593,-3.098
,ZINC09270549,,-1.234,-31.123,-1.234
,ZINC75024391,,-1.231,-43.479,-2.616
,ZINC89509800,,-1.23,-34.87,-3.229
,ZINC89930275,,-1.23,-35.967,-2.337
,ZINC06425562,,-1.229,-33.788,-3.846
,ZINC94194201,,-1.229,-40.564,-3.761
,ZINC33351264,,-1.226,-29.319,-1.226
,ZINC40658124,,-1.224,-39.779,-3.189
,ZINC00719893,,-1.222,-37.335,-3.298
,ZINC00719893,,-1.222,-37.335,-3.298
,ZINC08965004,,-1.219,-44.225,-3.797
,ZINC12560835,,-1.218,-43.429,-2.674
,ZINC12560835,,-1.218,-43.429,-2.674
,ZINC63345144,,-1.215,-27.137,-1.979
,ZINC87559167,,-1.213,-40.262,-3.899
,ZINC01311008,,-1.205,-33.917,-1.862
,ZINC89264889,,-1.205,-42.111,-3.447
,ZINC21039725,,-1.202,-49.248,-3.719
,ZINC73695027,,-1.198,-44.971,-3.748
,ZINC90525951,,-1.198,-33.365,-1.731
,ZINC02888834,,-1.198,-26.631,-1.198
,ZINC02888834,,-1.198,-26.631,-1.198
,ZINC00423063,,-1.198,-35.111,-3.819
,ZINC08830961,,-1.193,-42.048,-3.036
,ZINC33632210,,-1.192,-31.668,-1.456
,ZINC21079507,,-1.184,-51.93,-3.701
,ZINC21079507,,-1.184,-51.93,-3.701
,ZINC21077699,,-1.183,-50.085,-3.776
,ZINC72099665,,-1.18,-37.893,-2.935
,ZINC72099665,,-1.18,-37.893,-2.935
,ZINC72099665,,-1.18,-37.893,-2.935
,ZINC72099665,,-1.18,-37.893,-2.935
,ZINC72099665,,-1.18,-37.893,-2.935
,ZINC28940498,,-1.179,-27.265,-3.133
,ZINC75532936,,-1.178,-38.748,-3.658
,ZINC92186774,,-1.176,-34.889,-2.673
,ZINC89789487,,-1.173,-28.132,-1.173
,ZINC21037565,,-1.171,-51.364,-3.748
,ZINC04558579,,-1.17,-40.443,-2.5
,ZINC04558579,,-1.17,-40.443,-2.5
,ZINC59417527,,-1.168,-33.789,-2.852
,ZINC59417527,,-1.168,-33.789,-2.852
,ZINC59417527,,-1.168,-33.789,-2.852
,ZINC59417527,,-1.168,-33.789,-2.852
,ZINC54347785,,-1.168,-39.427,-3.752
,ZINC14005566,,-1.167,-44.532,-2.313
,ZINC40658181,,-1.166,-37.149,-2.704
,ZINC40658181,,-1.166,-37.149,-2.704
,ZINC21077278,,-1.163,-48.055,-3.753
,ZINC72887504,,-1.161,-42.156,-3.84
,ZINC32906129,,-1.16,-43.737,-3.512
,ZINC13080917,,-1.159,-39.801,-3.237
,ZINC92375774,,-1.159,-26.375,-1.159
,ZINC24434380,,-1.158,-32.116,-2.725
,ZINC70460420,,-1.155,-34.967,-3.678
,ZINC90068217,,-1.154,-40.496,-3.45
,ZINC86076793,,-1.152,-39.78,-2.629
,ZINC32238370,,-1.141,-52.733,-3.559
,ZINC40658180,,-1.139,-40.085,-2.832
,ZINC40658180,,-1.139,-40.085,-2.832
,ZINC55988200,,-1.135,-40.96,-3.634
,ZINC88605499,,-1.13,-27.484,-3.341
,ZINC78312678,,-1.129,-38.461,-3.511
,ZINC68183709,,-1.127,-26.569,-1.127
,ZINC18218092,,-1.126,-39.046,-3.477
,ZINC08497698,,-1.125,-35.807,-2.59
,ZINC33569508,,-1.123,-29.056,-1.123
,ZINC12502072,,-1.123,-52.823,-3.425
,ZINC20909749,,-1.118,-53.429,-3.634
,ZINC06276620,,-1.113,-38.656,-3.832
,ZINC13081118,,-1.113,-44.131,-3.762
,ZINC13081118,,-1.113,-44.131,-3.762
,ZINC13081118,,-1.113,-44.131,-3.762
,ZINC13081118,,-1.113,-44.131,-3.762
,ZINC13081118,,-1.113,-44.131,-3.762
,ZINC16903834,,-1.111,-39.317,-3.541
,ZINC40658175,,-1.11,-42.349,-3.012
,ZINC12970167,,-1.103,-40.518,-3.454
,ZINC12970167,,-1.103,-40.518,-3.454
,ZINC05978784,,-1.102,-41.055,-3.061
,ZINC01293312,,-1.102,-22.185,-2.843
,ZINC01293312,,-1.102,-22.185,-2.843
,ZINC01153722,,-1.101,-29.752,-1.101
,ZINC33685404,,-1.096,-35.654,-1.298
,ZINC33685404,,-1.096,-35.654,-1.298
,ZINC39205282,,-1.096,-49.067,-3.657
,ZINC39205282,,-1.096,-49.067,-3.657
,ZINC09460789,,-1.091,-43.41,-3.06
,ZINC21082031,,-1.086,-49.923,-3.676
,ZINC91587529,,-1.083,-40.51,-3.404
,ZINC03909383,,-1.082,-32.976,-3.679
,ZINC09471120,,-1.074,-46.966,-3.293
,ZINC09471120,,-1.074,-46.966,-3.293
,ZINC86076733,,-1.073,-42.864,-2.916
,ZINC86076733,,-1.073,-42.864,-2.916
,ZINC54104407,,-1.067,-37.486,-3.479
,ZINC54104407,,-1.067,-37.486,-3.479
,ZINC54104407,,-1.067,-37.486,-3.479
,ZINC22160198,,-1.059,-33.93,-3.495
,ZINC22160198,,-1.059,-33.93,-3.495
,ZINC47167236,,-1.053,-35.213,-2.986
,ZINC21036658,,-1.049,-41.59,-3.638
,ZINC09868260,,-1.047,-24.213,-1.047
,ZINC09868260,,-1.047,-24.213,-1.047
,ZINC86076746,,-1.026,-43.532,-2.869
,ZINC86076746,,-1.026,-43.532,-2.869
,ZINC72887503,,-1.025,-35.833,-3.406
,ZINC72887503,,-1.025,-35.833,-3.406
,ZINC72887503,,-1.025,-35.833,-3.406
,ZINC17163174,,-1.024,-54.094,-3.562
,ZINC21081644,,-1.021,-52.746,-3.647
,ZINC59311337,,-1.015,-48.578,-3.555
,ZINC89420816,,-1.011,-39.564,-3.352
,ZINC89420816,,-1.011,-39.564,-3.352
,ZINC12502211,,-1.003,-45.774,-3.057
,ZINC72887503,,-0.999,-38.48,-3.678
,ZINC72887503,,-0.999,-38.48,-3.678
,ZINC72887503,,-0.999,-38.48,-3.678
,ZINC16952843,,-0.999,-31.011,-2.02
,ZINC16952843,,-0.999,-31.011,-2.02
,ZINC61974797,,-0.99,-42.622,-3.699
,ZINC65930300,,-0.987,-45.1,-3.32
,ZINC59487306,,-0.981,-33.016,-3.084
,ZINC27342571,,-0.976,-36.001,-2.854
,ZINC92471101,,-0.969,-28.184,-3.301
,ZINC05045605,,-0.969,-40.079,-3.435
,ZINC05045605,,-0.969,-40.079,-3.435
,ZINC05045605,,-0.969,-40.079,-3.435
,ZINC91063706,,-0.962,-32.007,-2.745
,ZINC28940491,,-0.961,-28.484,-2.915
,ZINC05223998,,-0.958,-34.335,-2.713
,ZINC05223998,,-0.958,-34.335,-2.713
,ZINC05223998,,-0.958,-34.335,-2.713
,ZINC05223998,,-0.958,-34.335,-2.713
,ZINC09423988,,-0.948,-42.706,-3.168
,ZINC33812281,,-0.948,-25.528,-0.948
,ZINC33812281,,-0.948,-25.528,-0.948
,ZINC33812281,,-0.948,-25.528,-0.948
,ZINC33812281,,-0.948,-25.528,-0.948
,ZINC73695053,,-0.933,-41.615,-3.483
,ZINC73695053,,-0.933,-41.615,-3.483
,ZINC86076767,,-0.932,-43.429,-2.775
,ZINC86076767,,-0.932,-43.429,-2.775
,ZINC09630515,,-0.93,-42.046,-3.022
,ZINC09630515,,-0.93,-42.046,-3.022
,ZINC72064443,,-0.927,-41.24,-3.26
,ZINC90549711,,-0.927,-30.427,-1.245
,ZINC89389883,,-0.925,-41.842,-3.617
,ZINC21083446,,-0.915,-48.173,-3.431
,ZINC47278206,,-0.912,-36.918,-3.247
,ZINC47278206,,-0.912,-36.918,-3.247
,ZINC53943823,,-0.91,-29.459,-3.613
,ZINC53943823,,-0.91,-29.459,-3.613
,ZINC53943823,,-0.91,-29.459,-3.613
,ZINC53943823,,-0.91,-29.459,-3.613
,ZINC53943823,,-0.91,-29.459,-3.613
,ZINC53943823,,-0.91,-29.459,-3.613
,ZINC89372230,,-0.909,-41.376,-3.551
,ZINC03015087,,-0.902,-37.325,-3.004
,ZINC90443346,,-0.896,-18.858,-0.897
,ZINC91666878,,-0.895,-26.369,-2.719
,ZINC93647158,,-0.89,-34.976,-2.578
,ZINC88546971,,-0.884,-35.191,-3.187
,ZINC14006085,,-0.884,-34.356,-3.364
,ZINC34846499,,-0.882,-35.175,-3.233
,ZINC34846499,,-0.882,-35.175,-3.233
,ZINC55900326,,-0.867,-39.759,-2.919
,ZINC21078468,,-0.864,-48.298,-3.458
,ZINC59417530,,-0.855,-38.603,-2.749
,ZINC72427451,,-0.852,-40.242,-3.09
,ZINC89389883,,-0.843,-32.709,-2.977
,ZINC39273043,,-0.842,-43.879,-3.193
,ZINC39273043,,-0.842,-43.879,-3.193
,ZINC39040689,,-0.829,-42.224,-3.382
,ZINC09357341,,-0.817,-43.961,-3.057
,ZINC19878793,,-0.817,-35.071,-2.916
,ZINC19878793,,-0.817,-35.071,-2.916
,ZINC12359979,,-0.817,-28.569,-2.572
,ZINC72081931,,-0.816,-44.295,-3.094
,ZINC02271805,,-0.815,-45.404,-3.098
,ZINC02271805,,-0.815,-45.404,-3.098
,ZINC33735477,,-0.815,-33.022,-0.815
,ZINC21082244,,-0.81,-49.363,-3.399
,ZINC21082244,,-0.81,-49.363,-3.399
,ZINC72887504,,-0.809,-35.637,-3.191
,ZINC06305327,,-0.809,-43.493,-2.895
,ZINC92785441,,-0.808,-29.373,-3.051
,ZINC13300541,,-0.799,-24.147,-2.75
,ZINC21081838,,-0.793,-48.747,-3.385
,ZINC21077078,,-0.782,-49.749,-3.298
,ZINC05156535,,-0.778,-41.575,-3.039
,ZINC55899608,,-0.775,-32.964,-2.278
,ZINC33694603,,-0.772,-37.359,-3.124
,ZINC36033868,,-0.767,-28.1,-2.211
,ZINC36033868,,-0.767,-28.1,-2.211
,ZINC36033868,,-0.767,-28.1,-2.211
,ZINC36033868,,-0.767,-28.1,-2.211
,ZINC12494896,,-0.767,-34.067,-2.271
,ZINC90526535,,-0.765,-37.801,-3.123
,ZINC39933653,,-0.756,-39.041,-3.462
,ZINC39933653,,-0.756,-39.041,-3.462
,ZINC90443348,,-0.752,-18.495,-0.753
,ZINC90443348,,-0.752,-18.495,-0.753
,ZINC90443348,,-0.752,-18.495,-0.753
,ZINC90443348,,-0.752,-18.495,-0.753
,ZINC90443348,,-0.752,-18.495,-0.753
,ZINC32871926,,-0.742,-30.056,-1.745
