Stars,Title,MMGBSA dG Bind,Lig Strain Energy
,ZINC32962064,-4.6,7.180849
,ZINC32962064,-4.6,7.180849
,ZINC95101078,-20.46,9.48884
,ZINC95101078,-20.46,9.48884
,ZINC33253660,-19.41,3.84936
,ZINC33253660,-19.41,3.84936
,ZINC08818428,-32.29,0.57617
,ZINC33253489,-24.18,1.34557
,ZINC33253489,-24.18,1.34557
,ZINC00808530,-30.67,8.007581
,ZINC33253444,-3.54,4.877364
,ZINC33253444,-3.54,4.877364
,ZINC33253668,-13.36,7.462503
,ZINC33253668,-13.36,7.462503
,ZINC32962173,-25.73,3.505808
,ZINC32962173,-25.73,3.505808
,ZINC33253490,-20.95,6.35925
,ZINC33253490,-20.95,6.35925
,ZINC02938536,-19.05,5.940097
,ZINC33253442,-14.98,3.491949
,ZINC33253442,-14.98,3.491949
,ZINC21807893,-7.78,2.171943
,ZINC21807893,-7.78,2.171943
,ZINC68254830,-29.79,9.70629
,ZINC68254830,-29.79,9.70629
,ZINC32962073,-30.01,0.880535
,ZINC32962073,-30.01,0.880535
,ZINC15776781,-17.12,9.991667
,ZINC35397703,-23.73,3.322456
,ZINC35397703,-23.73,3.322456
,ZINC58009138,-29.28,2.820802
,ZINC58009138,-29.28,2.820802
,ZINC03029983,-17.23,1.255182
,ZINC09356524,-34.79,3.844817
,ZINC09356524,-34.79,3.844817
,ZINC58009274,-17.93,11.22182
,ZINC37387565,-12.47,0.954268
,ZINC32961665,-10.31,3.524669
,ZINC32961665,-10.31,3.524669
,ZINC33253437,-13.58,2.708686
,ZINC33253437,-13.58,2.708686
,ZINC72306291,-19.27,3.13985
,ZINC72306291,-19.27,3.13985
,ZINC33253586,-9.79,12.84483
,ZINC33253586,-9.79,12.84483
,ZINC33253437,-10.6,2.760957
,ZINC33253437,-10.6,2.760957
,ZINC33253441,-10.87,5.208843
,ZINC33253441,-10.87,5.208843
,ZINC32962099,-11.44,3.082146
,ZINC32962099,-11.44,3.082146
,ZINC32962180,-16.69,6.875697
,ZINC32962180,-16.69,6.875697
,ZINC15275997,-16,5.339659
,ZINC32962137,-20.6,6.734304
,ZINC32962137,-20.6,6.734304
,ZINC33253646,-23.63,8.561272
,ZINC33253646,-23.63,8.561272
,ZINC00168288,-12.24,3.392308
,ZINC33253440,-12.42,2.738211
,ZINC33253440,-12.42,2.738211
,ZINC01165396,-19.86,1.400079
,ZINC01165396,-19.86,1.400079
,ZINC93634350,-14.82,3.92444
,ZINC09356151,-18.14,10.742127
,ZINC09356151,-18.14,10.742127
,ZINC33253888,-7.01,3.967241
,ZINC35397707,-15.54,4.297715
,ZINC35397707,-15.54,4.297715
,ZINC15729572,-19.41,7.795457
,ZINC15729572,-19.41,7.795457
,ZINC06315821,-19.87,1.238022
,ZINC08666884,-19.07,5.532208
,ZINC00102476,-19.44,1.716736
,ZINC35397697,-19.82,4.157401
,ZINC35397697,-19.82,4.157401
,ZINC33253441,-26.82,2.261839
,ZINC33253441,-26.82,2.261839
,ZINC32962234,-30.44,2.480988
,ZINC32962234,-30.44,2.480988
,ZINC91054422,-20.38,6.720238
,ZINC03196983,-20.04,1.594013
,ZINC35397704,5.58,11.547737
,ZINC35397704,5.58,11.547737
,ZINC33527990,-16.9,9.886287
,ZINC33253669,-14.75,4.999422
,ZINC33253669,-14.75,4.999422
,ZINC33253511,-13.6,7.92159
,ZINC33253511,-13.6,7.92159
,ZINC58158627,-29.64,3.918211
,ZINC33253580,-16.14,5.223116
,ZINC33253580,-16.14,5.223116
,ZINC08892312,-3.88,19.2178
,ZINC32962198,-26.56,4.612294
,ZINC32962198,-26.56,4.612294
,ZINC35397621,-8,6.333106
,ZINC35397621,-8,6.333106
,ZINC12742911,-47.14,8.819985
,ZINC12742911,-47.14,8.819985
,ZINC35132937,-7.43,2.478881
,ZINC72043248,-18.77,12.883197
,ZINC72043248,-18.77,12.883197
,ZINC58009389,-13.54,9.451578
,ZINC12552341,-17.53,1.569877
,ZINC15437189,-22.31,10.500847
,ZINC01197027,-25.24,8.410903
,ZINC01058448,-4.79,3.359002
,ZINC01058448,-4.79,3.359002
,ZINC03150108,-20.14,1.066763
,ZINC58009125,-15.11,7.007829
,ZINC58009125,-15.11,7.007829
,ZINC58009358,-9.4,6.301032
,ZINC16101102,-24.08,7.635471
,ZINC58208726,-34.37,4.56315
,ZINC58208726,-34.37,4.56315
,ZINC58208726,-34.37,4.56315
,ZINC58208726,-34.37,4.56315
,ZINC58208726,-34.37,4.56315
,ZINC58208726,-34.37,4.56315
,ZINC24578624,-11.77,3.003998
,ZINC35397585,-25.27,5.354021
,ZINC35397585,-25.27,5.354021
,ZINC03152691,-6.12,7.728281
,ZINC64472397,-21.85,2.853613
,ZINC64472397,-21.85,2.853613
,ZINC64580601,-20.34,5.979606
,ZINC64580601,-20.34,5.979606
,ZINC33253511,-34.83,1.059051
,ZINC33253511,-34.83,1.059051
,ZINC64580577,-8.43,7.528858
,ZINC64580577,-8.43,7.528858
,ZINC32962110,-5.02,6.339654
,ZINC32962110,-5.02,6.339654
,ZINC03149151,-16.68,2.064723
,ZINC35397459,-3.61,7.911657
,ZINC35397459,-3.61,7.911657
,ZINC09546105,-31.74,4.02026
,ZINC33253632,-19.77,1.428578
,ZINC33253632,-19.77,1.428578
,ZINC55581664,-12.6,8.920765
,ZINC14253964,-9.85,3.922354
,ZINC14253964,-9.85,3.922354
,ZINC32962099,-11.27,5.88794
,ZINC32962099,-11.27,5.88794
,ZINC33253632,-19.63,6.091163
,ZINC33253632,-19.63,6.091163
,ZINC47317879,-4.85,7.354698
,ZINC12526154,-22.25,3.017211
,ZINC35685482,-16.99,3.936808
,ZINC02874482,-19.65,5.087307
,ZINC02874482,-19.65,5.087307
,ZINC33253486,-15.42,5.13731
,ZINC33253486,-15.42,5.13731
,ZINC12997875,-28.36,7.280046
,ZINC12997875,-28.36,7.280046
,ZINC12997875,-28.36,7.280046
,ZINC12997875,-28.36,7.280046
,ZINC35209361,4.69,14.997172
,ZINC35209361,4.69,14.997172
,ZINC06919662,-18.56,2.242378
,ZINC32961672,-27.8,2.323704
,ZINC32961672,-27.8,2.323704
,ZINC91154603,-14.11,3.149775
,ZINC91154603,-14.11,3.149775
,ZINC32962196,-16.26,5.166219
,ZINC32962196,-16.26,5.166219
,ZINC32962196,-16.26,5.166219
,ZINC32962196,-16.26,5.166219
,ZINC01414619,-14.21,9.10755
,ZINC47383446,-5.43,5.654754
,ZINC64580596,-12.23,8.765286
,ZINC64580596,-12.23,8.765286
,ZINC64580596,-12.23,8.765286
,ZINC64580596,-12.23,8.765286
,ZINC00261097,-18.51,1.379221
,ZINC32971222,-10.2,6.728972
,ZINC33253452,-18.85,4.509824
,ZINC33253452,-18.85,4.509824
,ZINC03581244,-17.18,2.262851
,ZINC32962141,-17.93,5.369132
,ZINC32962141,-17.93,5.369132
,ZINC07357355,-19.56,2.845373
,ZINC59121543,-42.71,2.532587
,ZINC10342330,-13.2,3.835083
,ZINC10342330,-13.2,3.835083
,ZINC10342330,-13.2,3.835083
,ZINC02455803,-20.52,2.663987
,ZINC02455803,-20.52,2.663987
,ZINC02455803,-20.52,2.663987
,ZINC64580575,-26.06,5.340931
,ZINC64580575,-26.06,5.340931
,ZINC32588738,-13.02,6.031934
,ZINC33253452,-24.06,8.182892
,ZINC33253452,-24.06,8.182892
,ZINC35397704,-9.12,4.847402
,ZINC35397704,-9.12,4.847402
,ZINC05252519,-17.72,4.30282
,ZINC55581664,-10.98,3.09018
,ZINC33253487,-15.98,6.408352
,ZINC33253487,-15.98,6.408352
,ZINC01197027,-18.26,8.467226
,ZINC32961641,-25.56,9.722573
,ZINC32961641,-25.56,9.722573
,ZINC00888014,-16.92,1.661475
,ZINC32962196,-2.7,8.517172
,ZINC32962196,-2.7,8.517172
,ZINC32962196,-2.7,8.517172
,ZINC32962196,-2.7,8.517172
,ZINC17024510,-16.53,1.291385
,ZINC17024510,-16.53,1.291385
,ZINC00472657,-20.05,1.238369
,ZINC35397695,-17.44,4.583381
,ZINC35397695,-17.44,4.583381
,ZINC33253440,-13.62,3.545895
,ZINC33253440,-13.62,3.545895
,ZINC33253487,-13.87,2.535225
,ZINC33253487,-13.87,2.535225
,ZINC64580583,-27.66,2.409761
,ZINC64580583,-27.66,2.409761
,ZINC00583243,-18.69,2.821246
,ZINC23371171,-13.64,1.825789
,ZINC32961672,-13.23,5.492318
,ZINC32961672,-13.23,5.492318
,ZINC72043248,-12.08,5.716132
,ZINC72043248,-12.08,5.716132
,ZINC33253640,-17.24,7.339338
,ZINC33253640,-17.24,7.339338
,ZINC35397703,-14.01,11.948902
,ZINC35397703,-14.01,11.948902
,ZINC33253444,-2.78,8.77489
,ZINC33253444,-2.78,8.77489
,ZINC33253658,-5.59,10.520609
,ZINC33253658,-5.59,10.520609
,ZINC33253444,-14.27,7.665695
,ZINC33253444,-14.27,7.665695
,ZINC08695386,-17.45,9.628851
,ZINC64491167,-12.74,6.610188
,ZINC64491167,-12.74,6.610188
,ZINC64580546,-23.25,7.04661
,ZINC64580546,-23.25,7.04661
,ZINC33253617,-32.36,3.790931
,ZINC33253617,-32.36,3.790931
,ZINC68254827,-30.63,8.933219
,ZINC68254827,-30.63,8.933219
,ZINC03884797,-11.24,7.762511
,ZINC03884797,-11.24,7.762511
,ZINC03884797,-11.24,7.762511
,ZINC03884797,-11.24,7.762511
,ZINC32962167,-27.14,5.395706
,ZINC32962167,-27.14,5.395706
,ZINC06623312,-39.51,0.985252
,ZINC33253355,-28.35,2.117463
,ZINC33253355,-28.35,2.117463
,ZINC33253350,-11.07,7.161577
,ZINC33253350,-11.07,7.161577
,ZINC06919713,-23,0.911295
,ZINC32962261,-14.55,6.263091
,ZINC32962261,-14.55,6.263091
,ZINC09546105,-22.58,1.820815
,ZINC33253581,-20.86,8.913221
,ZINC33253581,-20.86,8.913221
,ZINC64580560,-31.97,7.526057
,ZINC64580560,-31.97,7.526057
,ZINC89651301,-19.23,10.738487
,ZINC18707242,-17.18,6.072294
,ZINC78403684,-13.34,4.120477
,ZINC64475562,-12.65,9.220063
,ZINC64475562,-12.65,9.220063
,ZINC02853419,-18.17,4.280589
,ZINC02853419,-18.17,4.280589
,ZINC66398490,-45.05,16.598194
,ZINC33253445,-26.6,5.473535
,ZINC33253445,-26.6,5.473535
,ZINC26544247,-17.25,2.725275
,ZINC58009117,-16.12,6.124157
,ZINC58009117,-16.12,6.124157
,ZINC48231534,-4.83,1.939836
,ZINC32962139,-15.21,4.275773
,ZINC32962139,-15.21,4.275773
,ZINC07052357,-21.24,3.817513
,ZINC92942175,2.84,2.620659
,ZINC12997875,-37.36,10.791217
,ZINC12997875,-37.36,10.791217
,ZINC12997875,-37.36,10.791217
,ZINC12997875,-37.36,10.791217
,ZINC03581246,-19.96,1.460181
,ZINC12913815,-34.14,8.435698
,ZINC64580574,-8.63,8.661443
,ZINC64580574,-8.63,8.661443
,ZINC24433352,-7.73,3.087039
,ZINC41125203,-15.56,7.946633
,ZINC41125203,-15.56,7.946633
,ZINC33253643,-27.17,5.876692
,ZINC33253643,-27.17,5.876692
,ZINC02938536,-11.78,6.220878
,ZINC59379184,-7.54,2.378853
,ZINC59379184,-7.54,2.378853
,ZINC19943917,-16.21,5.550972
,ZINC72904130,-32.77,9.674305
,ZINC33253578,-26.04,4.317334
,ZINC33253578,-26.04,4.317334
,ZINC15729572,-11.11,1.579938
,ZINC15729572,-11.11,1.579938
,ZINC32962132,-21.77,1.893326
,ZINC32962132,-21.77,1.893326
,ZINC33253583,-5.57,4.560134
,ZINC33253583,-5.57,4.560134
,ZINC12771831,-12.64,1.995678
,ZINC01869231,-18.09,7.324405
,ZINC19923832,-18.26,3.207019
,ZINC64843337,3.99,10.670179
,ZINC64843337,3.99,10.670179
,ZINC89651301,-20.68,13.227776
,ZINC32962073,-22.41,3.366964
,ZINC32962073,-22.41,3.366964
,ZINC33253447,-14.8,0.694775
,ZINC33253447,-14.8,0.694775
,ZINC22367948,-14.91,3.511416
,ZINC13340990,-6.13,0.18563
,ZINC13340990,-6.13,0.18563
,ZINC33253481,-20.65,2.122276
,ZINC33253481,-20.65,2.122276
,ZINC07357438,-20.45,2.144933
,ZINC33253428,-9.38,7.114535
,ZINC33253428,-9.38,7.114535
,ZINC07357260,-12.84,5.872727
,ZINC16101102,-10.32,3.379637
,ZINC93634350,-13.61,2.045627
,ZINC33253507,-4.04,10.50294
,ZINC33253507,-4.04,10.50294
,ZINC32962199,-24.58,6.77618
,ZINC32962199,-24.58,6.77618
,ZINC33253586,-22.46,4.693834
,ZINC33253586,-22.46,4.693834
,ZINC33253586,-9.35,8.655102
,ZINC33253586,-9.35,8.655102
,ZINC08994703,-7.51,11.609592
,ZINC03653493,-19.61,2.231152
,ZINC64580597,-0.97,4.835107
,ZINC64580597,-0.97,4.835107
,ZINC07053238,-17.83,0.323854
,ZINC35397372,-16.5,4.507701
,ZINC35397372,-16.5,4.507701
,ZINC05262274,-19.71,1.824938
,ZINC00617879,-18.88,2.373391
,ZINC07053252,-25.11,3.192619
,ZINC47318127,-15.04,2.990362
,ZINC47318127,-15.04,2.990362
,ZINC64580554,-8.25,3.971656
,ZINC64580554,-8.25,3.971656
,ZINC64580554,-8.25,3.971656
,ZINC64580554,-8.25,3.971656
,ZINC58009213,-1.82,8.21103
,ZINC58404387,-8.96,2.529791
,ZINC58404387,-8.96,2.529791
,ZINC32962197,-25.98,8.990489
,ZINC32962197,-25.98,8.990489
,ZINC55612180,-8.91,5.448057
,ZINC64580564,-22.86,2.577528
,ZINC64580564,-22.86,2.577528
,ZINC52940736,-18.76,4.579727
,ZINC08715843,-18.73,2.895358
,ZINC08715843,-18.73,2.895358
,ZINC18707254,-19.43,3.347011
,ZINC72904130,-31.57,10.455493
,ZINC21533854,-16.14,4.7897
,ZINC21533854,-16.14,4.7897
,ZINC64580554,-11.22,6.953212
,ZINC64580554,-11.22,6.953212
,ZINC64580554,-11.22,6.953212
,ZINC64580554,-11.22,6.953212
,ZINC14040656,-30.31,13.92848
,ZINC00236104,-13.35,0.751987
,ZINC58366114,-15.64,3.441964
,ZINC58366114,-15.64,3.441964
,ZINC33253507,-22.4,6.094622
,ZINC33253507,-22.4,6.094622
,ZINC64580559,-14.76,10.219739
,ZINC64580559,-14.76,10.219739
,ZINC64580588,-15.16,4.617864
,ZINC64580588,-15.16,4.617864
,ZINC33253481,-14.64,2.685667
,ZINC33253481,-14.64,2.685667
,ZINC64843435,-6.87,3.918518
,ZINC64843435,-6.87,3.918518
,ZINC33253440,-15.32,3.919247
,ZINC33253440,-15.32,3.919247
,ZINC33253452,-2.01,4.378137
,ZINC33253452,-2.01,4.378137
,ZINC64580573,-13.08,4.986105
,ZINC64580573,-13.08,4.986105
,ZINC32962168,-19.17,7.44827
,ZINC32962168,-19.17,7.44827
,ZINC33253447,-10.81,5.803345
,ZINC33253447,-10.81,5.803345
,ZINC32962166,-19.4,3.688954
,ZINC32962166,-19.4,3.688954
,ZINC32962183,-19.34,11.76123
,ZINC32962183,-19.34,11.76123
,ZINC65459391,-12.4,6.185178
,ZINC65459391,-12.4,6.185178
,ZINC14257027,-22.24,1.702568
,ZINC33253350,-11.99,3.27544
,ZINC33253350,-11.99,3.27544
,ZINC16101114,-19.04,1.057134
,ZINC33253511,-16.74,11.467012
,ZINC33253511,-16.74,11.467012
,ZINC06720895,-12.26,1.58924
,ZINC15799182,-24.02,5.614436
,ZINC35397703,-10.21,4.769875
,ZINC35397703,-10.21,4.769875
,ZINC58009272,-8.85,4.693376
,ZINC32962110,-12.46,14.849435
,ZINC32962110,-12.46,14.849435
,ZINC47318117,-7.44,5.015587
,ZINC47318117,-7.44,5.015587
,ZINC57769660,-8.86,4.355127
,ZINC33253437,-8.52,1.894527
,ZINC33253437,-8.52,1.894527
,ZINC78404018,-25.95,2.345811
,ZINC32962182,-11.08,4.203468
,ZINC32962182,-11.08,4.203468
,ZINC33253355,-11.09,5.511891
,ZINC33253355,-11.09,5.511891
,ZINC24432836,-22.53,1.316924
,ZINC33253583,-7.18,9.811602
,ZINC33253583,-7.18,9.811602
,ZINC32962136,-14.48,5.517276
,ZINC32962136,-14.48,5.517276
,ZINC55612183,-10.78,5.870942
,ZINC00474768,-21.08,2.495598
,ZINC03152690,-5.81,2.632322
,ZINC01217732,-21.78,0.975202
,ZINC01217732,-21.78,0.975202
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC72131128,-21.08,4.079702
,ZINC06315815,-12.84,3.763045
,ZINC33253593,-10.91,6.237703
,ZINC33253593,-10.91,6.237703
,ZINC32962187,-16.86,2.013837
,ZINC32962187,-16.86,2.013837
,ZINC32962187,-16.86,2.013837
,ZINC32962187,-16.86,2.013837
,ZINC03018659,-11.59,3.26524
,ZINC32961622,-24.56,5.682939
,ZINC32961622,-24.56,5.682939
,ZINC33253578,1.19,8.744761
,ZINC33253578,1.19,8.744761
,ZINC32962182,-16.17,8.263602
,ZINC32962182,-16.17,8.263602
,ZINC33253593,-26.93,9.187811
,ZINC33253593,-26.93,9.187811
,ZINC32961638,-16.64,3.116438
,ZINC32961638,-16.64,3.116438
,ZINC33253580,-24.21,6.679489
,ZINC33253580,-24.21,6.679489
,ZINC13585975,-9.53,12.329399
,ZINC33253617,-15.86,7.271302
,ZINC33253617,-15.86,7.271302
,ZINC16146628,-12.63,13.057043
,ZINC32962234,-15.52,3.703466
,ZINC32962234,-15.52,3.703466
,ZINC00073719,-18.34,3.340434
,ZINC00073719,-18.34,3.340434
,ZINC04809530,-14.39,5.432073
,ZINC04809530,-14.39,5.432073
,ZINC66398490,-25.33,6.401485
,ZINC78807563,-8.44,5.337345
,ZINC32962064,-10.31,1.768782
,ZINC32962064,-10.31,1.768782
,ZINC33253442,-11.42,6.078189
,ZINC33253442,-11.42,6.078189
,ZINC37730504,-6.18,2.394099
,ZINC37730504,-6.18,2.394099
,ZINC33253435,-24.21,10.67648
,ZINC33253435,-24.21,10.67648
,ZINC02455808,-12.76,3.176
,ZINC02455808,-12.76,3.176
,ZINC20209139,-23.9,2.305583
,ZINC33253597,-25.11,2.473263
,ZINC33253597,-25.11,2.473263
,ZINC33253492,-27.79,4.419064
,ZINC33253492,-27.79,4.419064
,ZINC64580538,-10.04,6.26284
,ZINC64580538,-10.04,6.26284
,ZINC37730504,-9.96,1.320159
,ZINC37730504,-9.96,1.320159
,ZINC01162054,-3.59,8.641622
,ZINC35397682,-8.85,4.908506
,ZINC35397682,-8.85,4.908506
,ZINC68182793,-16.02,1.278956
,ZINC68182793,-16.02,1.278956
,ZINC68182793,-16.02,1.278956
,ZINC68182793,-16.02,1.278956
,ZINC68182793,-16.02,1.278956
,ZINC68182793,-16.02,1.278956
,ZINC00471698,-17.99,2.125414
,ZINC78870084,-14.9,4.387077
,ZINC32962136,-25.71,7.230879
,ZINC32962136,-25.71,7.230879
,ZINC37462906,-8.05,4.239562
,ZINC05234729,-15.5,3.987139
,ZINC32962137,-19.21,8.412519
,ZINC32962137,-19.21,8.412519
,ZINC00245832,-15.16,1.225415
,ZINC32962235,-3.64,2.874378
,ZINC32962235,-3.64,2.874378
,ZINC33253445,-11.78,2.066175
,ZINC33253445,-11.78,2.066175
,ZINC58009117,-20.17,3.044607
,ZINC58009117,-20.17,3.044607
,ZINC32962170,-15.75,1.615282
,ZINC32962170,-15.75,1.615282
,ZINC43586964,-7.88,3.221938
,ZINC32961598,-21.31,2.23243
,ZINC32961598,-21.31,2.23243
,ZINC32962195,-15.3,1.979454
,ZINC32962195,-15.3,1.979454
,ZINC64843433,-0.01,1.939708
,ZINC64843433,-0.01,1.939708
,ZINC03833246,3.77,2.133394
,ZINC03833246,3.77,2.133394
,ZINC69559150,-34.53,11.215498
,ZINC64843259,-25.22,4.118983
,ZINC64843259,-25.22,4.118983
,ZINC33253577,-10.31,4.434221
,ZINC33253577,-10.31,4.434221
,ZINC32971222,-12.42,1.774476
,ZINC03150108,-29.13,1.581301
,ZINC33253428,-18.61,2.504494
,ZINC33253428,-18.61,2.504494
,ZINC64580576,-14.85,7.031991
,ZINC64580576,-14.85,7.031991
,ZINC32962167,-7.87,5.602704
,ZINC32962167,-7.87,5.602704
,ZINC12526154,-11.67,0.661009
,ZINC04980371,-13,4.986233
,ZINC58148032,-17.66,2.953482
,ZINC58148032,-17.66,2.953482
,ZINC32962192,-6.81,5.289469
,ZINC32962192,-6.81,5.289469
,ZINC32962192,-6.81,5.289469
,ZINC32962192,-6.81,5.289469
,ZINC64491165,-16.13,9.041884
,ZINC64491165,-16.13,9.041884
,ZINC32962194,-9.96,13.22041
,ZINC32962194,-9.96,13.22041
,ZINC07361394,-17.25,7.730503
,ZINC07361394,-17.25,7.730503
,ZINC64580540,-11.08,4.977461
,ZINC64580540,-11.08,4.977461
,ZINC22513858,0.9,6.501444
,ZINC32585671,-18.23,2.245625
,ZINC33253444,-9.03,5.7119
,ZINC33253444,-9.03,5.7119
,ZINC01120463,-17.24,5.1042
,ZINC01120463,-17.24,5.1042
,ZINC01120463,-17.24,5.1042
,ZINC64580580,-18.44,2.29786
,ZINC64580580,-18.44,2.29786
,ZINC35397707,-11.33,3.060759
,ZINC35397707,-11.33,3.060759
,ZINC16146732,-17.44,7.550579
,ZINC58366114,-12.95,5.230053
,ZINC58366114,-12.95,5.230053
,ZINC33253426,-13.34,6.952421
,ZINC33253426,-13.34,6.952421
,ZINC03173341,-14.1,2.313542
,ZINC03173341,-14.1,2.313542
,ZINC00111103,-18.56,4.06099
,ZINC64580569,-10.7,5.778913
,ZINC64580569,-10.7,5.778913
,ZINC64580585,-4.15,4.42543
,ZINC64580585,-4.15,4.42543
,ZINC91054536,-15.91,3.859697
,ZINC91054536,-15.91,3.859697
,ZINC33253888,-3.2,2.175318
,ZINC35397342,-28.3,1.678876
,ZINC35397342,-28.3,1.678876
,ZINC00287864,-11.63,2.793941
,ZINC00571015,-11.37,3.938357
,ZINC64580548,-15.01,5.730432
,ZINC64580548,-15.01,5.730432
,ZINC02187199,-21.5,2.404669
,ZINC32962132,-10.83,13.971351
,ZINC32962132,-10.83,13.971351
,ZINC76937308,-12.81,0.689244
,ZINC76937308,-12.81,0.689244
,ZINC76937308,-12.81,0.689244
,ZINC76937308,-12.81,0.689244
,ZINC64580549,-9.67,2.498389
,ZINC64580549,-9.67,2.498389
,ZINC32962141,-15.06,1.832814
,ZINC32962141,-15.06,1.832814
,ZINC33253428,-15.75,2.830792
,ZINC33253428,-15.75,2.830792
,ZINC00184111,-19.43,2.386397
,ZINC65844508,-12.95,0.229512
,ZINC65844508,-12.95,0.229512
,ZINC08666884,1.68,8.846961
,ZINC65844610,-23.67,3.826877
,ZINC65844610,-23.67,3.826877
,ZINC65844610,-23.67,3.826877
,ZINC65844610,-23.67,3.826877
,ZINC06362116,-21.67,7.521765
,ZINC33253442,-25.64,1.426487
,ZINC33253442,-25.64,1.426487
,ZINC12526247,-11.31,1.315825
,ZINC12526247,-11.31,1.315825
,ZINC37434401,-15.19,4.269757
,ZINC35397686,-5.25,2.96003
,ZINC35397686,-5.25,2.96003
,ZINC00254938,-20.71,1.534154
,ZINC32601596,-15.75,2.627176
,ZINC00953477,-10.51,0.675927
,ZINC00953477,-10.51,0.675927
,ZINC78404016,-11.38,5.157646
,ZINC58009125,8.89,13.914473
,ZINC58009125,8.89,13.914473
,ZINC05262276,-22.61,1.61791
,ZINC76081926,-4.89,6.320216
,ZINC76081926,-4.89,6.320216
,ZINC76081926,-4.89,6.320216
,ZINC76081926,-4.89,6.320216
,ZINC32962229,-3.56,4.938416
,ZINC32962229,-3.56,4.938416
,ZINC32962229,-3.56,4.938416
,ZINC32962229,-3.56,4.938416
,ZINC58645428,-13.6,2.009368
,ZINC47496142,-12.97,2.953376
,ZINC00459009,-4.19,2.432405
,ZINC35397463,-14.47,3.120878
,ZINC35397463,-14.47,3.120878
,ZINC35397463,-14.47,3.120878
,ZINC35397463,-14.47,3.120878
,ZINC35397694,-11.93,2.07516
,ZINC35397694,-11.93,2.07516
,ZINC33253597,-31.26,2.215632
,ZINC33253597,-31.26,2.215632
,ZINC64580555,-14.59,5.303202
,ZINC64580555,-14.59,5.303202
,ZINC03918086,-11.01,10.903703
,ZINC03918086,-11.01,10.903703
,ZINC03918086,-11.01,10.903703
,ZINC03918086,-11.01,10.903703
,ZINC32962196,-22.68,2.408523
,ZINC32962196,-22.68,2.408523
,ZINC32962196,-22.68,2.408523
,ZINC32962196,-22.68,2.408523
,ZINC33253617,-19.31,7.772523
,ZINC33253617,-19.31,7.772523
,ZINC64491167,-11.1,1.037108
,ZINC64491167,-11.1,1.037108
,ZINC64580598,-10.58,1.659007
,ZINC64580598,-10.58,1.659007
,ZINC02866618,-18.54,4.23476
,ZINC02866618,-18.54,4.23476
,ZINC02866618,-18.54,4.23476
,ZINC02866618,-18.54,4.23476
,ZINC33253442,-9.5,4.297338
,ZINC33253442,-9.5,4.297338
,ZINC06362116,-23.46,2.817574
,ZINC58009292,-21.04,5.788162
,ZINC64580574,-17.34,10.403908
,ZINC64580574,-17.34,10.403908
,ZINC03355233,-8.16,2.615276
,ZINC32961579,-12.41,8.131058
,ZINC32961579,-12.41,8.131058
,ZINC16099620,-22.77,1.498722
,ZINC00816437,-10.83,1.892278
,ZINC24433360,-21.09,2.656995
,ZINC59121488,-2.36,18.52625
,ZINC64843261,-16.05,4.162047
,ZINC64843261,-16.05,4.162047
,ZINC89726093,-17.78,3.669145
,ZINC89726093,-17.78,3.669145
,ZINC32962136,-21.43,12.923852
,ZINC32962136,-21.43,12.923852
,ZINC06623312,-16.9,3.063564
,ZINC64580577,-17.3,7.299566
,ZINC64580577,-17.3,7.299566
,ZINC65844537,-3.94,4.446362
,ZINC65844537,-3.94,4.446362
,ZINC65844537,-3.94,4.446362
,ZINC65844537,-3.94,4.446362
,ZINC33253432,-13.97,2.729454
,ZINC33253432,-13.97,2.729454
,ZINC32962139,-18.67,9.114737
,ZINC32962139,-18.67,9.114737
,ZINC35397337,-22.35,4.943201
,ZINC35397337,-22.35,4.943201
,ZINC69559150,-26.76,2.137213
,ZINC24432921,-2.13,2.873921
,ZINC33253617,-16.33,4.093665
,ZINC33253617,-16.33,4.093665
,ZINC35397329,-13.12,5.231448
,ZINC35397329,-13.12,5.231448
,ZINC64580545,-14.08,3.766867
,ZINC64580545,-14.08,3.766867
,ZINC84650212,-9.14,4.261973
,ZINC84650212,-9.14,4.261973
,ZINC33253441,-15.13,4.020132
,ZINC33253441,-15.13,4.020132
,ZINC00183371,-19.71,3.583143
,ZINC00947873,-5.59,4.154876
,ZINC00947873,-5.59,4.154876
,ZINC03356822,-4.89,0.375984
,ZINC12771820,-6.04,1.383348
,ZINC07361050,-11.72,3.142668
,ZINC07361050,-11.72,3.142668
,ZINC33253580,-10.85,6.997575
,ZINC33253580,-10.85,6.997575
,ZINC32962131,-3.93,8.442688
,ZINC32962131,-3.93,8.442688
,ZINC33253634,-25.07,8.247203
,ZINC33253634,-25.07,8.247203
,ZINC64580536,-12.31,5.151365
,ZINC64580536,-12.31,5.151365
,ZINC01047134,-12.07,12.201894
,ZINC02055806,-13.12,2.366842
,ZINC35397697,-9.42,2.969936
,ZINC35397697,-9.42,2.969936
,ZINC16101435,0.34,4.339383
,ZINC08995797,0.53,16.984136
,ZINC08995797,0.53,16.984136
